2019-03-27-18:44:00,24
2019-03-27-18:44:15,26
2019-03-27-18:44:30,24
2019-03-27-18:44:45,22
2019-03-27-18:45:00,22
2019-03-27-18:45:15,20
2019-03-27-18:45:30,18
2019-03-27-18:45:45,16
2019-03-27-18:46:00,16
2019-03-27-18:46:15,14
2019-03-27-18:46:30,12
2019-03-27-18:46:45,10
2019-03-27-18:47:00,10
2019-03-27-18:47:15,8
2019-03-27-18:47:30,8.81669
2019-03-27-18:47:45,7.2557
2019-03-27-18:48:00,7.2557
2019-03-27-18:48:15,5.2557
2019-03-27-18:48:30,7.2557
2019-03-27-18:48:45,9.2557
2019-03-27-18:49:00,9.2557
2019-03-27-18:49:15,8.10831
2019-03-27-18:49:30,7.19244
2019-03-27-18:49:45,9.19244
2019-03-27-18:50:00,9.19244
2019-03-27-18:50:15,9.78661
2019-03-27-18:50:30,7.78661
2019-03-27-18:50:45,8.99849
2019-03-27-18:51:00,8.99849
2019-03-27-18:51:15,8.85734
2019-03-27-18:51:30,8.24114
2019-03-27-18:51:45,10.1268
2019-03-27-18:52:00,10.1268
2019-03-27-18:52:15,8.12679
2019-03-27-18:52:30,9.87343
2019-03-27-18:52:45,11.8734
2019-03-27-18:53:00,11.8734
2019-03-27-18:53:15,12.3092
2019-03-27-18:53:30,11.3624
2019-03-27-18:53:45,9.36242
2019-03-27-18:54:00,9.36242
2019-03-27-18:54:15,11.3624
2019-03-27-18:54:30,12.2691
2019-03-27-18:54:45,12.2691
2019-03-27-18:55:00,12.2691
2019-03-27-18:55:15,11.6123
2019-03-27-18:55:30,13.368
2019-03-27-18:55:45,11.368
2019-03-27-18:56:00,11.368
2019-03-27-18:56:15,9.36803
2019-03-27-18:56:30,11.368
2019-03-27-18:56:45,12.6415
2019-03-27-18:57:00,12.6415
2019-03-27-18:57:15,10.6415
2019-03-27-18:57:30,12.6415
2019-03-27-18:57:45,13.2563
2019-03-27-18:58:00,13.2563
2019-03-27-18:58:15,13.2563
2019-03-27-18:58:30,13.9742
2019-03-27-18:58:45,13.2371
2019-03-27-18:59:00,13.2371
2019-03-27-18:59:15,13.2371
2019-03-27-18:59:30,11.2762
2019-03-27-18:59:45,12.1298
2019-03-27-19:00:00,12.1298
2019-03-27-19:00:15,14.1298
2019-03-27-19:00:30,13.8575
2019-03-27-19:00:45,15.8575
2019-03-27-19:01:00,15.8575
2019-03-27-19:01:15,14.0203
2019-03-27-19:01:30,13.7913
2019-03-27-19:01:45,15.6695
2019-03-27-19:02:00,15.6695
2019-03-27-19:02:15,14.0222
2019-03-27-19:02:30,13.5623
2019-03-27-19:02:45,14.0843
2019-03-27-19:03:00,14.0843
2019-03-27-19:03:15,16.0843
2019-03-27-19:03:30,15.2323
2019-03-27-19:03:45,15.6297
2019-03-27-19:04:00,15.6297
2019-03-27-19:04:15,17.0242
2019-03-27-19:04:30,15.3622
2019-03-27-19:04:45,16.4827
2019-03-27-19:05:00,16.4827
2019-03-27-19:05:15,14.4827
2019-03-27-19:05:30,16.4827
2019-03-27-19:05:45,16.2844
2019-03-27-19:06:00,16.2844
2019-03-27-19:06:15,15.0412
2019-03-27-19:06:30,16.6475
2019-03-27-19:06:45,17.2925
2019-03-27-19:07:00,17.2925
2019-03-27-19:07:15,17.1252
2019-03-27-19:07:30,17.1252
2019-03-27-19:07:45,17.1252
2019-03-27-19:08:00,17.1252
2019-03-27-19:08:15,18.2384
2019-03-27-19:08:30,16.2384
2019-03-27-19:08:45,16.2384
2019-03-27-19:09:00,16.9489
2019-03-27-19:09:15,16.4618
2019-03-27-19:09:30,18.4618
2019-03-27-19:09:45,18.4618
2019-03-27-19:10:00,17.5929
2019-03-27-19:10:15,17.4086
2019-03-27-19:10:30,18.7711
2019-03-27-19:10:45,18.7711
2019-03-27-19:11:00,20.7711
2019-03-27-19:11:15,18.7711
2019-03-27-19:11:30,20.2006
2019-03-27-19:11:45,20.2006
2019-03-27-19:12:00,18.2006
2019-03-27-19:12:15,20.2006
2019-03-27-19:12:30,19.7878
2019-03-27-19:12:45,19.7878
2019-03-27-19:13:00,18.2829
2019-03-27-19:13:15,20.2829
2019-03-27-19:13:30,21.9117
2019-03-27-19:13:45,21.9117
2019-03-27-19:14:00,21.5557
2019-03-27-19:14:15,19.5557
2019-03-27-19:14:30,20.9525
2019-03-27-19:14:45,20.9525
2019-03-27-19:15:00,20.8015
2019-03-27-19:15:15,21.9159
2019-03-27-19:15:30,21.3253
2019-03-27-19:15:45,21.3253
2019-03-27-19:16:00,20.4024
2019-03-27-19:16:15,21.6781
2019-03-27-19:16:30,21.7939
2019-03-27-19:16:45,21.7939
2019-03-27-19:17:00,21.7939
2019-03-27-19:17:15,21.2135
2019-03-27-19:17:30,19.6911
2019-03-27-19:17:45,19.6911
2019-03-27-19:18:00,21.3731
2019-03-27-19:18:15,21.3731
2019-03-27-19:18:30,21.8106
2019-03-27-19:18:45,21.8106
2019-03-27-19:19:00,21.0513
2019-03-27-19:19:15,21.0513
2019-03-27-19:19:30,22.1593
2019-03-27-19:19:45,22.1593
2019-03-27-19:20:00,20.1593
2019-03-27-19:20:15,21.8653
2019-03-27-19:20:30,21.2551
2019-03-27-19:20:45,21.2551
2019-03-27-19:21:00,19.8908
2019-03-27-19:21:15,21.8908
2019-03-27-19:21:30,20.6812
2019-03-27-19:21:45,20.6812
2019-03-27-19:22:00,22.5923
2019-03-27-19:22:15,22.4657
2019-03-27-19:22:30,23.0709
2019-03-27-19:22:45,23.0709
2019-03-27-19:23:00,24.8595
2019-03-27-19:23:15,22.8595
2019-03-27-19:23:30,21.5068
2019-03-27-19:23:45,21.5068
2019-03-27-19:24:00,22.4485
2019-03-27-19:24:15,24.4485
2019-03-27-19:24:30,22.4485
2019-03-27-19:24:45,22.4485
2019-03-27-19:25:00,23.3887
2019-03-27-19:25:15,23.3887
2019-03-27-19:25:30,25.2596
2019-03-27-19:25:45,25.2596
2019-03-27-19:26:00,23.2596
2019-03-27-19:26:15,23.4935
2019-03-27-19:26:30,23.0072
2019-03-27-19:26:45,23.0072
2019-03-27-19:27:00,21.2351
2019-03-27-19:27:15,23.2351
2019-03-27-19:27:30,24.4361
2019-03-27-19:27:45,24.4361
2019-03-27-19:28:00,25.1287
2019-03-27-19:28:15,26.0704
2019-03-27-19:28:30,25.398
2019-03-27-19:28:45,25.398
2019-03-27-19:29:00,23.398
2019-03-27-19:29:15,23.2463
2019-03-27-19:29:30,25.2463
2019-03-27-19:29:45,25.2463
2019-03-27-19:30:00,23.2463
2019-03-27-19:30:15,24.3783
2019-03-27-19:30:30,26.0885
2019-03-27-19:30:45,26.0885
2019-03-27-19:31:00,24.0885
2019-03-27-19:31:15,26.0137
2019-03-27-19:31:30,24.0137
2019-03-27-19:31:45,24.0137
2019-03-27-19:32:00,24.6525
2019-03-27-19:32:15,22.9004
2019-03-27-19:32:30,24.7211
2019-03-27-19:32:45,24.7211
2019-03-27-19:33:00,26.0146
2019-03-27-19:33:15,25.4132
2019-03-27-19:33:30,26.1617
2019-03-27-19:33:45,26.1617
2019-03-27-19:34:00,25.191
2019-03-27-19:34:15,23.8655
2019-03-27-19:34:30,25.8655
2019-03-27-19:34:45,25.8655
2019-03-27-19:35:00,25.8655
2019-03-27-19:35:15,24.8516
2019-03-27-19:35:30,22.8516
2019-03-27-19:35:45,22.8516
2019-03-27-19:36:00,24.6497
2019-03-27-19:36:15,24.6497
2019-03-27-19:36:30,26.4775
2019-03-27-19:36:45,26.4775
2019-03-27-19:37:00,26.1574
2019-03-27-19:37:15,26.6683
2019-03-27-19:37:30,24.6683
2019-03-27-19:37:45,24.6683
2019-03-27-19:38:00,22.9901
2019-03-27-19:38:15,24.9901
2019-03-27-19:38:30,25.6062
2019-03-27-19:38:45,25.6062
2019-03-27-19:39:00,25.6062
2019-03-27-19:39:15,24.6398
2019-03-27-19:39:30,26.6398
2019-03-27-19:39:45,26.6398
2019-03-27-19:40:00,25.2712
2019-03-27-19:40:15,24.5468
2019-03-27-19:40:30,26.4516
2019-03-27-19:40:45,26.4516
2019-03-27-19:41:00,26.3193
2019-03-27-19:41:15,24.3193
2019-03-27-19:41:30,23.6776
2019-03-27-19:41:45,23.6776
2019-03-27-19:42:00,25.6776
2019-03-27-19:42:15,25.6776
2019-03-27-19:42:30,27.3572
2019-03-27-19:42:45,27.3572
2019-03-27-19:43:00,26.5138
2019-03-27-19:43:15,24.824
2019-03-27-19:43:30,24.9688
2019-03-27-19:43:45,24.9688
2019-03-27-19:44:00,26.5374
2019-03-27-19:44:15,24.5374
2019-03-27-19:44:30,26.5374
2019-03-27-19:44:45,26.5374
2019-03-27-19:45:00,26.3876
2019-03-27-19:45:15,27.2543
2019-03-27-19:45:30,25.5172
2019-03-27-19:45:45,25.5172
2019-03-27-19:46:00,27.065
2019-03-27-19:46:15,27.4006
2019-03-27-19:46:30,25.4006
2019-03-27-19:46:45,25.4006
2019-03-27-19:47:00,23.4006
2019-03-27-19:47:15,25.3267
2019-03-27-19:47:30,23.3267
2019-03-27-19:47:45,23.3267
2019-03-27-19:48:00,25.3267
2019-03-27-19:48:15,27.3267
2019-03-27-19:48:30,27.2234
2019-03-27-19:48:45,27.2234
2019-03-27-19:49:00,25.6287
2019-03-27-19:49:15,27.5846
2019-03-27-19:49:30,27.5846
2019-03-27-19:49:45,27.5846
2019-03-27-19:50:00,25.6653
2019-03-27-19:50:15,27.3198
2019-03-27-19:50:30,25.3198
2019-03-27-19:50:45,25.3198
2019-03-27-19:51:00,27.3198
2019-03-27-19:51:15,27.6127
2019-03-27-19:51:30,27.6127
2019-03-27-19:51:45,25.6127
2019-03-27-19:52:00,25.0916
2019-03-27-19:52:15,27.0916
2019-03-27-19:52:30,27.0916
2019-03-27-19:52:45,25.0916
2019-03-27-19:53:00,24.0564
2019-03-27-19:53:15,24.6584
2019-03-27-19:53:30,24.6584
2019-03-27-19:53:45,26.6584
2019-03-27-19:54:00,25.0324
2019-03-27-19:54:15,27.0324
2019-03-27-19:54:30,27.0324
2019-03-27-19:54:45,27.0324
2019-03-27-19:55:00,25.6751
2019-03-27-19:55:15,27.5039
2019-03-27-19:55:30,27.5039
2019-03-27-19:55:45,27.0283
2019-03-27-19:56:00,25.0283
2019-03-27-19:56:15,25.508
2019-03-27-19:56:30,25.508
2019-03-27-19:56:45,27.4245
2019-03-27-19:57:00,27.8946
2019-03-27-19:57:15,25.9597
2019-03-27-19:57:30,25.9597
2019-03-27-19:57:45,27.9475
2019-03-27-19:58:00,26.047
2019-03-27-19:58:15,24.047
2019-03-27-19:58:30,24.047
2019-03-27-19:58:45,25.3389
2019-03-27-19:59:00,26.5664
2019-03-27-19:59:15,26.9734
2019-03-27-19:59:30,26.9734
2019-03-27-19:59:45,24.9734
2019-03-27-20:00:00,25.8906
2019-03-27-20:00:15,27.41
2019-03-27-20:00:30,27.41
2019-03-27-20:00:45,28.3948
2019-03-27-20:01:00,28.1799
2019-03-27-20:01:15,27.2264
2019-03-27-20:01:30,27.2264
2019-03-27-20:01:45,25.2264
2019-03-27-20:02:00,27.2264
2019-03-27-20:02:15,25.2264
2019-03-27-20:02:30,25.2264
2019-03-27-20:02:45,27.2264
2019-03-27-20:03:00,26.9407
2019-03-27-20:03:15,25.0521
2019-03-27-20:03:30,25.0521
2019-03-27-20:03:45,27.0521
2019-03-27-20:04:00,25.0589
2019-03-27-20:04:15,27.0589
2019-03-27-20:04:30,27.0589
2019-03-27-20:04:45,25.0589
2019-03-27-20:05:00,27.0589
2019-03-27-20:05:15,25.0589
2019-03-27-20:05:30,25.0589
2019-03-27-20:05:45,24.3224
2019-03-27-20:06:00,25.716
2019-03-27-20:06:15,27.716
2019-03-27-20:06:30,27.716
2019-03-27-20:06:45,27.4476
2019-03-27-20:07:00,25.4476
2019-03-27-20:07:15,24.0237
2019-03-27-20:07:30,24.0237
2019-03-27-20:07:45,25.7838
2019-03-27-20:08:00,24.9305
2019-03-27-20:08:15,25.5388
2019-03-27-20:08:30,25.5388
2019-03-27-20:08:45,25.0346
2019-03-27-20:09:00,27.0346
2019-03-27-20:09:15,26.148
2019-03-27-20:09:30,26.148
2019-03-27-20:09:45,25.4421
2019-03-27-20:10:00,25.5874
2019-03-27-20:10:15,25.893
2019-03-27-20:10:30,25.893
2019-03-27-20:10:45,25.7304
2019-03-27-20:11:00,26.0505
2019-03-27-20:11:15,24.5879
2019-03-27-20:11:30,24.5879
2019-03-27-20:11:45,25.7319
2019-03-27-20:12:00,27.7319
2019-03-27-20:12:15,26.1365
2019-03-27-20:12:30,26.1365
2019-03-27-20:12:45,25.7561
2019-03-27-20:13:00,25.1853
2019-03-27-20:13:15,26.5316
2019-03-27-20:13:30,26.5316
2019-03-27-20:13:45,24.6389
2019-03-27-20:14:00,26.5856
2019-03-27-20:14:15,26.1554
2019-03-27-20:14:30,26.1554
2019-03-27-20:14:45,25.8063
2019-03-27-20:15:00,25.4999
2019-03-27-20:15:15,25.9107
2019-03-27-20:15:30,25.9107
2019-03-27-20:15:45,26.1608
2019-03-27-20:16:00,28.1608
2019-03-27-20:16:15,26.1608
2019-03-27-20:16:30,26.1608
2019-03-27-20:16:45,25.4706
2019-03-27-20:17:00,25.1236
2019-03-27-20:17:15,26.2816
2019-03-27-20:17:30,26.2816
2019-03-27-20:17:45,26.7272
2019-03-27-20:18:00,25.576
2019-03-27-20:18:15,26.4487
2019-03-27-20:18:30,26.4487
2019-03-27-20:18:45,25.2942
2019-03-27-20:19:00,27.2942
2019-03-27-20:19:15,26.2331
2019-03-27-20:19:30,26.2331
2019-03-27-20:19:45,27.0026
2019-03-27-20:20:00,26.5067
2019-03-27-20:20:15,27.2741
2019-03-27-20:20:30,27.2741
2019-03-27-20:20:45,25.2741
2019-03-27-20:21:00,26.6092
2019-03-27-20:21:15,28.6092
2019-03-27-20:21:30,28.6092
2019-03-27-20:21:45,26.6092
2019-03-27-20:22:00,24.6536
2019-03-27-20:22:15,25.798
2019-03-27-20:22:30,25.798
2019-03-27-20:22:45,27.5429
2019-03-27-20:23:00,26.2983
2019-03-27-20:23:15,24.8859
2019-03-27-20:23:30,24.8859
2019-03-27-20:23:45,26.3463
2019-03-27-20:24:00,28.3463
2019-03-27-20:24:15,26.3463
2019-03-27-20:24:30,26.3463
2019-03-27-20:24:45,26.1746
2019-03-27-20:25:00,28.1746
2019-03-27-20:25:15,26.1746
2019-03-27-20:25:30,26.1746
2019-03-27-20:25:45,27.795
2019-03-27-20:26:00,27.1486
2019-03-27-20:26:15,27.1486
2019-03-27-20:26:30,27.3178
2019-03-27-20:26:45,26.5581
2019-03-27-20:27:00,26.7371
2019-03-27-20:27:15,26.7371
2019-03-27-20:27:30,25.4979
2019-03-27-20:27:45,25.131
2019-03-27-20:28:00,26.1395
2019-03-27-20:28:15,26.1395
2019-03-27-20:28:30,24.8891
2019-03-27-20:28:45,25.8904
2019-03-27-20:29:00,26.2569
2019-03-27-20:29:15,26.2569
2019-03-27-20:29:30,26.3733
2019-03-27-20:29:45,26.3733
2019-03-27-20:30:00,26.1409
2019-03-27-20:30:15,26.1409
2019-03-27-20:30:30,26.1409
2019-03-27-20:30:45,27.4294
2019-03-27-20:31:00,25.4294
2019-03-27-20:31:15,25.4294
2019-03-27-20:31:30,27.4294
2019-03-27-20:31:45,26.1107
2019-03-27-20:32:00,24.6546
2019-03-27-20:32:15,24.6546
2019-03-27-20:32:30,25.448
2019-03-27-20:32:45,27.087
2019-03-27-20:33:00,26.153
2019-03-27-20:33:15,26.153
2019-03-27-20:33:30,25.8903
2019-03-27-20:33:45,26.3248
2019-03-27-20:34:00,26.3248
2019-03-27-20:34:15,26.3248
2019-03-27-20:34:30,24.9022
2019-03-27-20:34:45,25.6214
2019-03-27-20:35:00,26.3486
2019-03-27-20:35:15,26.3486
2019-03-27-20:35:30,27.0859
2019-03-27-20:35:45,26.72
2019-03-27-20:36:00,26.4366
2019-03-27-20:36:15,26.4366
2019-03-27-20:36:30,26.7647
2019-03-27-20:36:45,25.8374
2019-03-27-20:37:00,26.4289
2019-03-27-20:37:15,26.4289
2019-03-27-20:37:30,24.8721
2019-03-27-20:37:45,25.8215
2019-03-27-20:38:00,26.0451
2019-03-27-20:38:15,26.0451
2019-03-27-20:38:30,26.7547
2019-03-27-20:38:45,26.4677
2019-03-27-20:39:00,26.1312
2019-03-27-20:39:15,26.1312
2019-03-27-20:39:30,28.1312
2019-03-27-20:39:45,26.8109
2019-03-27-20:40:00,25.3491
2019-03-27-20:40:15,25.3491
2019-03-27-20:40:30,25.3491
2019-03-27-20:40:45,27.3111
2019-03-27-20:41:00,29.3111
2019-03-27-20:41:15,29.3111
2019-03-27-20:41:30,27.3111
2019-03-27-20:41:45,26.4054
2019-03-27-20:42:00,26.6888
2019-03-27-20:42:15,26.6888
2019-03-27-20:42:30,26.3447
2019-03-27-20:42:45,26.5134
2019-03-27-20:43:00,24.5272
2019-03-27-20:43:15,24.5272
2019-03-27-20:43:30,26.3636
2019-03-27-20:43:45,25.4765
2019-03-27-20:44:00,26.9207
2019-03-27-20:44:15,26.9207
2019-03-27-20:44:30,26.5771
2019-03-27-20:44:45,26.5771
2019-03-27-20:45:00,28.4875
2019-03-27-20:45:15,28.4875
2019-03-27-20:45:30,26.4875
2019-03-27-20:45:45,25.7151
2019-03-27-20:46:00,26.2167
2019-03-27-20:46:15,26.2167
2019-03-27-20:46:30,24.937
2019-03-27-20:46:45,26.4982
2019-03-27-20:47:00,26.4982
2019-03-27-20:47:15,26.4982
2019-03-27-20:47:30,26.4982
2019-03-27-20:47:45,27.3167
2019-03-27-20:48:00,26.3896
2019-03-27-20:48:15,26.3896
2019-03-27-20:48:30,26.7445
2019-03-27-20:48:45,24.7445
2019-03-27-20:49:00,26.7445
2019-03-27-20:49:15,26.7445
2019-03-27-20:49:30,25.9991
2019-03-27-20:49:45,26.7746
2019-03-27-20:50:00,26.3005
2019-03-27-20:50:15,26.3005
2019-03-27-20:50:30,26.7208
2019-03-27-20:50:45,26.919
2019-03-27-20:51:00,26.5088
2019-03-27-20:51:15,26.5088
2019-03-27-20:51:30,26.0595
2019-03-27-20:51:45,27.2409
2019-03-27-20:52:00,27.4978
2019-03-27-20:52:15,27.4978
2019-03-27-20:52:30,26.314
2019-03-27-20:52:45,26.314
2019-03-27-20:53:00,26.5772
2019-03-27-20:53:15,26.5772
2019-03-27-20:53:30,26.8952
2019-03-27-20:53:45,26.8952
2019-03-27-20:54:00,26.5758
2019-03-27-20:54:15,26.5758
2019-03-27-20:54:30,24.5758
2019-03-27-20:54:45,25.972
2019-03-27-20:55:00,23.972
2019-03-27-20:55:15,23.972
2019-03-27-20:55:30,25.972
2019-03-27-20:55:45,26.9141
2019-03-27-20:56:00,26.9141
2019-03-27-20:56:15,26.9141
2019-03-27-20:56:30,26.9141
2019-03-27-20:56:45,26.6706
2019-03-27-20:57:00,26.4924
2019-03-27-20:57:15,26.4924
2019-03-27-20:57:30,26.8348
2019-03-27-20:57:45,25.2383
2019-03-27-20:58:00,26.0226
2019-03-27-20:58:15,26.0226
2019-03-27-20:58:30,26.0226
2019-03-27-20:58:45,26.8867
2019-03-27-20:59:00,26.6668
2019-03-27-20:59:15,26.6668
2019-03-27-20:59:30,27.1719
2019-03-27-20:59:45,26.7586
2019-03-27-21:00:00,24.7586
2019-03-27-21:00:15,24.7586
2019-03-27-21:00:30,26.4886
2019-03-27-21:00:45,24.5171
2019-03-27-21:01:00,24.9546
2019-03-27-21:01:15,24.9546
2019-03-27-21:01:30,26.4255
2019-03-27-21:01:45,26.9688
2019-03-27-21:02:00,28.2516
2019-03-27-21:02:15,28.2516
2019-03-27-21:02:30,26.2516
2019-03-27-21:02:45,26.6761
2019-03-27-21:03:00,26.9739
2019-03-27-21:03:15,26.9739
2019-03-27-21:03:30,24.9739
2019-03-27-21:03:45,26.1117
2019-03-27-21:04:00,26.3416
2019-03-27-21:04:15,26.3416
2019-03-27-21:04:30,26.642
2019-03-27-21:04:45,26.642
2019-03-27-21:05:00,27.0729
2019-03-27-21:05:15,27.0729
2019-03-27-21:05:30,26.7598
2019-03-27-21:05:45,26.7598
2019-03-27-21:06:00,26.7598
2019-03-27-21:06:15,26.7598
2019-03-27-21:06:30,27.0994
2019-03-27-21:06:45,25.0994
2019-03-27-21:07:00,26.3961
2019-03-27-21:07:15,26.3961
2019-03-27-21:07:30,27.0149
2019-03-27-21:07:45,26.8112
2019-03-27-21:08:00,26.6316
2019-03-27-21:08:15,26.6316
2019-03-27-21:08:30,26.9876
2019-03-27-21:08:45,27.1292
2019-03-27-21:09:00,25.1292
2019-03-27-21:09:15,25.1292
2019-03-27-21:09:30,26.2858
2019-03-27-21:09:45,26.2858
2019-03-27-21:10:00,26.2858
2019-03-27-21:10:15,24.9223
2019-03-27-21:10:30,26.3763
2019-03-27-21:10:45,27.0616
2019-03-27-21:11:00,27.0616
2019-03-27-21:11:15,25.6039
2019-03-27-21:11:30,27.0692
2019-03-27-21:11:45,27.0692
2019-03-27-21:12:00,27.0692
2019-03-27-21:12:15,26.9486
2019-03-27-21:12:30,24.9486
2019-03-27-21:12:45,26.4739
2019-03-27-21:13:00,26.4739
2019-03-27-21:13:15,26.4739
2019-03-27-21:13:30,25.506
2019-03-27-21:13:45,26.6542
2019-03-27-21:14:00,26.6542
2019-03-27-21:14:15,27.2718
2019-03-27-21:14:30,27.0361
2019-03-27-21:14:45,26.9003
2019-03-27-21:15:00,26.9003
2019-03-27-21:15:15,26.714
2019-03-27-21:15:30,25.3049
2019-03-27-21:15:45,25.1223
2019-03-27-21:16:00,25.1223
2019-03-27-21:16:15,26.1518
2019-03-27-21:16:30,27.0934
2019-03-27-21:16:45,25.9313
2019-03-27-21:17:00,25.9313
2019-03-27-21:17:15,26.9624
2019-03-27-21:17:30,25.4849
2019-03-27-21:17:45,26.7368
2019-03-27-21:18:00,26.7368
2019-03-27-21:18:15,24.7368
2019-03-27-21:18:30,26.7368
2019-03-27-21:18:45,26.4078
2019-03-27-21:19:00,26.4078
2019-03-27-21:19:15,26.9914
2019-03-27-21:19:30,25.2371
2019-03-27-21:19:45,27.2371
2019-03-27-21:20:00,27.2371
2019-03-27-21:20:15,27.2371
2019-03-27-21:20:30,25.2509
2019-03-27-21:20:45,27.1441
2019-03-27-21:21:00,27.1441
2019-03-27-21:21:15,26.1139
2019-03-27-21:21:30,24.8571
2019-03-27-21:21:45,24.5417
2019-03-27-21:22:00,24.5417
2019-03-27-21:22:15,26.1851
2019-03-27-21:22:30,27.287
2019-03-27-21:22:45,26.2985
2019-03-27-21:23:00,26.2985
2019-03-27-21:23:15,26.0602
2019-03-27-21:23:30,26.9288
2019-03-27-21:23:45,25.0803
2019-03-27-21:24:00,25.0803
2019-03-27-21:24:15,27.0701
2019-03-27-21:24:30,26.4348
2019-03-27-21:24:45,24.6319
2019-03-27-21:25:00,24.6319
2019-03-27-21:25:15,26.5421
2019-03-27-21:25:30,27.3663
2019-03-27-21:25:45,25.6645
2019-03-27-21:26:00,25.6645
2019-03-27-21:26:15,27.0851
2019-03-27-21:26:30,26.8529
2019-03-27-21:26:45,27.4467
2019-03-27-21:27:00,27.4467
2019-03-27-21:27:15,25.4467
2019-03-27-21:27:30,24.3201
2019-03-27-21:27:45,25.687
2019-03-27-21:28:00,25.687
2019-03-27-21:28:15,27.4412
2019-03-27-21:28:30,27.3356
2019-03-27-21:28:45,27.0959
2019-03-27-21:29:00,27.0959
2019-03-27-21:29:15,27.3901
2019-03-27-21:29:30,27.05
2019-03-27-21:29:45,25.05
2019-03-27-21:30:00,25.05
2019-03-27-21:30:15,26.2646
2019-03-27-21:30:30,24.3519
2019-03-27-21:30:45,26.3519
2019-03-27-21:31:00,26.3519
2019-03-27-21:31:15,27.4645
2019-03-27-21:31:30,25.8422
2019-03-27-21:31:45,26.9702
2019-03-27-21:32:00,26.9702
2019-03-27-21:32:15,26.3345
2019-03-27-21:32:30,27.4122
2019-03-27-21:32:45,25.4122
2019-03-27-21:33:00,25.4122
2019-03-27-21:33:15,27.1985
2019-03-27-21:33:30,25.1985
2019-03-27-21:33:45,27.1985
2019-03-27-21:34:00,27.1985
2019-03-27-21:34:15,26.4345
2019-03-27-21:34:30,25.4319
2019-03-27-21:34:45,27.3988
2019-03-27-21:35:00,27.3988
2019-03-27-21:35:15,27.2635
2019-03-27-21:35:30,27.121
2019-03-27-21:35:45,25.9484
2019-03-27-21:36:00,25.9484
2019-03-27-21:36:15,24.9407
2019-03-27-21:36:30,26.9407
2019-03-27-21:36:45,26.7084
2019-03-27-21:37:00,26.7084
2019-03-27-21:37:15,27.1236
2019-03-27-21:37:30,27.1236
2019-03-27-21:37:45,27.4408
2019-03-27-21:38:00,27.4408
2019-03-27-21:38:15,27.4408
2019-03-27-21:38:30,25.4308
2019-03-27-21:38:45,27.2367
2019-03-27-21:39:00,27.2367
